,region,price,total_area,kitchen_area,living_area,rooms_count,floor,floors_number,isСomplete,house_material,balcony,passenger_elevator,is_apartments,is_auction,locate,is_metro,m_minute,m_type
5429,nng,8350000,51.4,16.8,16.4,1,6,24,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5430,nng,8306000,53.76,10.752,26.88,2,2,15,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5431,nng,8343917,52.9,10.58,26.45,2,17,18,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5432,nng,8302970,49.13,9.826,24.565,1,2,21,1,panel,0,0,0,0,Волга,1,10,walk
5433,nng,8370000,51.52,16.9,16.5,1,3,24,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5434,nng,8382950,43.1,8.620000000000001,21.55,1,3,6,0,monolithBrick,0,1,1,0,Волга,1,10,walk
5435,nng,8504496,47.2,9.440000000000001,23.6,1,10,10,1,monolithBrick,0,1,0,0,Волга,1,10,walk
5436,nng,8538000,56.77,11.354000000000001,28.385,2,2,15,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5437,nng,8562160,49.78,9.956000000000001,24.89,2,2,21,1,panel,0,0,0,0,Волга,1,10,walk
5438,nng,8604000,36.0,7.2,18.0,1,1,19,0,panel,0,0,0,0,Волга,1,10,walk
5439,nng,8633193,61.9,12.38,30.95,3,23,25,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5440,nng,8562160,49.78,10.7,18.4,1,2,24,1,monolith,0,0,0,0,Волга,1,10,walk
5441,nng,8604000,36.0,17.5,10.1,1,1,19,0,monolith,0,0,0,0,Волга,1,10,walk
5442,nng,8639000,56.35,11.270000000000001,28.175,2,4,15,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5443,nng,8699520,45.31,9.062000000000001,22.655,1,16,21,1,panel,0,0,0,0,Волга,1,10,walk
5444,nng,8730000,72.4,9.7,44.9,4,7,12,0,brick,0,1,0,0,Волга,0,0,NO
5445,nng,8678702,54.7,10.940000000000001,27.35,2,24,25,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5446,nng,8699520,45.31,16.0,13.3,1,16,24,1,monolith,0,0,0,0,Волга,1,10,walk
5447,nng,8650000,35.7,11.8,11.8,1,7,24,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5448,nng,8697500,49.7,9.940000000000001,24.85,1,3,18,0,monolithBrick,0,2,0,0,Волга,1,10,walk
5449,nng,8790000,40.0,11.4,16.4,1,17,18,0,monolith,1,1,0,0,Волга,0,0,NO
5450,nng,8888100,55.9,11.18,27.95,2,3,19,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5451,nng,8890000,37.1,11.1,12.4,1,10,24,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5452,nng,8890000,37.9,11.3,14.9,1,10,24,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5453,nng,8814600,74.7,15.3,37.35,3,1,8,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5454,nng,8851000,60.09,12.018,30.045,2,2,15,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5455,nng,8851250,48.5,9.700000000000001,24.25,1,3,6,0,monolithBrick,0,1,1,0,Волга,1,10,walk
5456,nng,8980000,44.9,8.98,39.9,1,2,25,1,monolith,0,1,0,0,Волга,1,10,walk
5457,nng,8988000,42.8,8.56,11.8,1,2,25,1,monolith,0,1,0,0,Волга,1,10,walk
5458,nng,8993650,94.67,18.934,47.335,4,2,9,0,monolith,0,0,0,0,Волга,1,10,walk
5459,nng,8979200,36.8,7.359999999999999,18.4,1,3,19,0,panel,0,0,0,0,Волга,1,10,walk
5460,nng,8948240,44.08,8.816,22.04,1,19,19,0,panel,0,0,0,0,Волга,1,10,walk
5461,nng,8948240,44.08,15.3,16.3,1,19,19,0,monolith,0,0,0,0,Волга,1,10,walk
5462,nng,8990000,43.6,16.6,15.2,1,2,24,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5463,nng,8920800,47.2,9.440000000000001,23.6,1,6,6,0,monolithBrick,0,1,1,0,Волга,1,10,walk
5464,nng,8974000,59.48,11.896,29.74,2,14,15,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5465,nng,9070000,59.38,16.4,24.5,2,12,24,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5466,nng,9052800,36.8,17.4,9.6,1,5,19,0,monolith,0,0,0,0,Волга,1,10,walk
5467,nng,9093150,50.1,10.020000000000001,25.05,1,3,6,0,monolithBrick,0,1,1,0,Волга,1,10,walk
5468,nng,9090400,51.65,10.33,25.825,1,3,21,1,panel,0,0,0,0,Волга,1,10,walk
5469,nng,9031125,58.9,11.780000000000001,29.45,2,2,25,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5470,nng,9070000,73.31,15.7,39.3,3,20,27,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5471,nng,9040000,60.82,16.5,24.8,2,1,24,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5472,nng,9070000,64.52,16.9,27.2,2,1,24,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5473,nng,9090400,51.65,17.0,20.6,1,3,24,1,monolith,0,0,0,0,Волга,1,10,walk
5474,nng,9089700,73.9,15.3,36.95,3,2,8,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5475,nng,9116000,42.4,8.48,12.1,1,3,25,1,monolith,0,1,0,0,Волга,1,10,walk
5476,nng,9100000,45.5,9.1,14.7,1,3,25,1,monolith,0,1,0,0,Волга,1,10,walk
5477,nng,9113460,94.44,18.888,47.22,4,3,9,0,monolith,0,0,0,0,Волга,1,10,walk
5478,nng,9190000,47.15,14.9,14.6,1,15,17,0,monolithBrick,0,1,0,0,Волга,1,10,walk
5479,nng,9124632,50.58,10.116,25.29,1,9,14,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5480,nng,9116470,50.93,10.186,25.465,1,11,21,1,panel,0,0,0,0,Волга,1,10,walk
5481,nng,9150400,48.16,9.632,24.08,1,10,21,1,panel,0,0,0,0,Волга,1,10,walk
5482,nng,9167611,58.1,11.620000000000001,29.05,2,24,25,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5483,nng,9116470,50.93,16.4,20.6,1,11,24,1,monolith,0,0,0,0,Волга,1,10,walk
5484,nng,9110000,62.35,16.0,26.6,2,1,24,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5485,nng,9118843,50.7,10.1,20.8,2,3,25,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5486,nng,9160000,45.8,9.16,22.9,1,8,18,0,monolithBrick,0,2,0,0,Волга,1,10,walk
5487,nng,9200600,51.4,10.280000000000001,25.7,1,2,6,0,monolithBrick,0,1,1,0,Волга,1,10,walk
5488,nng,9244000,65.99,13.198,32.995,2,2,15,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5489,nng,9234400,67.9,13.580000000000002,33.95,2,3,18,0,monolithBrick,0,2,0,0,Волга,1,10,walk
5490,nng,9230000,55.87,19.3,24.8,2,1,17,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5491,nng,9300000,66.36,18.0,29.5,2,1,17,0,monolithBrick,0,2,0,0,Волга,1,10,walk
5492,nng,9345960,39.94,20.0,11.1,1,2,19,0,monolith,0,0,0,0,Волга,1,10,walk
5493,nng,9331040,40.22,8.044,20.11,1,1,19,0,panel,0,0,0,0,Волга,1,10,walk
5494,nng,9280000,55.41,19.0,24.8,2,2,17,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5495,nng,9262750,55.3,11.06,27.65,2,4,19,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5497,nng,9425640,48.09,13.6,17.5,1,11,24,1,monolith,0,0,0,0,Волга,1,10,walk
5498,nng,9433320,60.47,19.5,23.4,2,5,19,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5499,nng,9390000,45.7,19.9,11.8,1,13,19,0,monolith,0,0,0,0,Волга,1,10,walk
5500,nng,9390720,42.88,8.576,21.44,1,2,19,0,panel,0,0,0,0,Волга,1,10,walk
5501,nng,9390720,42.88,15.2,15.7,1,2,19,0,monolith,0,0,0,0,Волга,1,10,walk
5502,nng,9400000,37.6,7.5200000000000005,18.8,1,18,18,0,monolithBrick,0,2,0,0,Волга,1,10,walk
5503,nng,9503000,44.2,8.840000000000002,11.8,1,3,25,1,monolith,0,1,0,0,Волга,1,10,walk
5504,nng,9540000,63.77,17.1,27.2,2,3,24,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5505,nng,9507960,41.16,8.232,20.58,1,1,19,0,panel,0,0,0,0,Волга,1,10,walk
5506,nng,9454320,43.77,8.754000000000001,21.885,2,2,19,0,panel,0,0,0,0,Волга,1,10,walk
5507,nng,9470000,45.1,9.020000000000001,31.0,2,5,5,1,panel,1,0,0,0,Волга,1,10,walk
5508,nng,9490000,64.7,17.1,27.2,2,1,24,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5509,nng,9506400,40.8,17.3,14.5,1,5,19,0,monolith,0,0,0,0,Волга,1,10,walk
5510,nng,9490000,41.3,12.4,14.4,1,7,24,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5511,nng,9520000,65.42,13.084000000000001,32.71,2,15,15,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5512,nng,9614700,59.35,11.870000000000001,29.675,2,7,15,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5513,nng,9550000,47.3,12.0,19.0,1,2,17,1,monolith,0,1,0,0,Волга,1,10,walk
5514,nng,9568000,36.8,7.359999999999999,18.4,1,1,9,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5515,nng,9577870,48.13,9.626000000000001,24.065,2,2,19,0,panel,0,0,0,0,Волга,1,10,walk
5516,nng,9577870,48.13,15.7,15.8,1,2,19,0,monolith,0,0,0,0,Волга,1,10,walk
5517,nng,9590000,63.18,17.1,27.2,2,13,24,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5518,nng,9590000,46.95,14.7,14.6,1,16,17,1,monolithBrick,0,1,0,0,Волга,1,10,walk
5519,nng,9643200,65.6,13.12,32.8,2,2,18,0,monolithBrick,0,2,0,0,Волга,1,10,walk
5520,nng,9586000,60.53,12.106000000000002,30.265,2,2,15,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5521,nng,9660000,66.81,16.2,27.5,2,1,24,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5522,nng,9678900,41.0,8.200000000000001,20.5,1,16,24,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5523,nng,9737500,47.5,11.6,21.5,2,11,24,1,monolith,0,0,0,0,Волга,1,10,walk
5524,nng,9711453,57.3,12.4,24.1,2,3,25,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5525,nng,9810990,37.59,7.518000000000001,18.795,1,2,12,0,monolith,0,0,0,0,Волга,1,10,walk
5526,nng,9839420,48.71,9.742,24.355,1,3,19,0,panel,0,0,0,0,Волга,1,10,walk
5527,nng,9830000,66.08,18.1,29.5,2,1,17,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5528,nng,9836680,36.98,7.396,18.49,1,5,14,0,monolith,0,0,0,0,Волга,1,10,walk
5529,nng,9839420,48.71,15.2,15.8,1,3,19,0,monolith,0,0,0,0,Волга,1,10,walk
5530,nng,9817000,62.46,12.492,31.23,2,11,15,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5531,nng,9860000,66.96,17.9,30.8,2,4,24,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5532,nng,9878000,67.72,13.544,33.86,3,2,15,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5533,nng,9991000,37.7,7.540000000000001,18.85,1,2,9,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5534,nng,9990000,65.42,17.6,29.5,2,3,17,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5535,nng,9990000,47.05,19.8,10.2,1,3,19,0,monolith,0,0,0,0,Волга,1,10,walk
5536,nng,9950140,55.9,12.3,24.3,2,6,25,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5537,nng,10026344,66.7,13.340000000000002,33.35,3,24,25,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5538,nng,9976365,55.89,17.1,23.4,2,17,19,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5539,nng,9990000,47.65,17.1,11.7,1,13,19,0,monolith,0,0,0,0,Волга,1,10,walk
5540,nng,9960000,67.25,13.450000000000001,33.625,3,9,15,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5541,nng,9990750,60.55,12.11,30.275,2,1,10,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5542,nng,10108000,39.1,7.82,19.55,1,1,9,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5543,nng,10080460,36.79,7.3580000000000005,18.395,1,9,12,0,monolith,0,0,0,0,Волга,1,10,walk
5544,nng,10132320,48.48,9.696,24.24,1,15,19,0,panel,0,0,0,0,Волга,1,10,walk
5545,nng,10100000,67.2,17.9,28.7,2,2,17,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5546,nng,10075000,65.0,13.0,32.5,2,4,18,0,monolithBrick,0,2,0,0,Волга,1,10,walk
5547,nng,10108000,39.1,16.4,13.0,1,1,9,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5548,nng,10150000,55.0,16.0,23.0,1,3,17,1,monolithBrick,0,1,0,0,Волга,1,10,walk
5549,nng,10214720,43.84,8.768,21.92,1,1,19,0,panel,0,0,0,0,Волга,1,10,walk
5550,nng,10195200,43.0,8.6,21.5,1,2,20,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5551,nng,10214720,43.84,19.3,15.5,1,1,19,0,monolith,0,0,0,0,Волга,1,10,walk
5552,nng,10289000,39.8,7.96,19.9,1,1,9,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5553,nng,10290000,68.6,13.719999999999999,34.3,2,2,18,0,monolithBrick,0,2,0,0,Волга,1,10,walk
5554,nng,10273000,70.43,14.086000000000002,35.215,3,2,15,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5556,nng,10272000,64.2,12.840000000000002,32.1,1,17,18,0,monolithBrick,0,2,0,0,Волга,1,10,walk
5557,nng,10366800,39.12,7.824,19.56,1,6,14,0,monolith,0,0,0,0,Волга,1,10,walk
5558,nng,10439577,62.2,9.9,29.2,3,3,25,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5559,nng,10423200,51.6,10.32,25.8,1,4,6,0,monolithBrick,0,1,1,0,Волга,1,10,walk
5560,nng,10415073,55.2,12.1,24.5,2,15,25,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5561,nng,10520000,68.48,18.8,26.6,2,1,24,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5562,nng,10464700,46.1,9.22,23.05,1,6,18,1,monolithBrick,0,0,0,0,Волга,1,10,walk
5563,nng,10490480,68.12,13.624000000000002,34.06,2,14,21,1,panel,0,0,0,0,Волга,1,10,walk
5564,nng,10493100,39.3,7.859999999999999,19.65,1,4,12,0,monolith,0,0,0,0,Волга,1,10,walk
5565,nng,10468080,52.08,10.416,26.04,2,1,19,0,panel,0,0,0,0,Волга,1,10,walk
5566,nng,10490480,68.12,20.2,27.3,2,14,24,1,monolith,0,0,0,0,Волга,1,10,walk
5567,nng,10466680,51.56,12.7,25.8,2,1,19,0,monolith,0,0,0,0,Волга,1,10,walk
5568,nng,10456000,70.83,14.166,35.415,3,1,15,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5569,nng,10455000,69.7,13.940000000000001,34.85,2,2,18,0,monolithBrick,0,2,0,0,Волга,1,10,walk
5570,nng,10575000,45.0,9.0,22.5,1,13,18,1,monolithBrick,0,0,0,0,Волга,1,10,walk
5572,nng,10550000,48.0,11.5,24.0,2,11,22,1,monolith,0,1,0,0,Волга,1,10,walk
5574,nng,10566600,64.04,16.1,23.7,2,14,24,1,monolith,0,0,0,0,Волга,1,10,walk
5575,nng,10643800,56.02,12.8,29.0,3,9,24,1,monolith,0,0,0,0,Волга,1,10,walk
5577,nng,10673564,42.4,8.48,21.2,1,9,21,1,monolith,0,1,0,0,Волга,1,10,walk
5578,nng,10709160,51.24,10.248000000000001,25.62,2,3,19,0,panel,0,0,0,0,Волга,1,10,walk
5579,nng,10709160,51.24,12.5,25.8,2,3,19,0,monolith,0,0,0,0,Волга,1,10,walk
5580,nng,10866400,57.0,11.4,28.5,2,3,20,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5581,nng,10855845,76.7,15.7,34.2,2,17,17,1,monolithBrick,0,1,0,0,Волга,1,10,walk
5582,nng,10801450,52.69,12.4,26.8,2,2,19,0,monolith,0,0,0,0,Волга,1,10,walk
5583,nng,10836360,58.26,11.652000000000001,29.13,2,2,14,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5584,nng,10760080,70.79,14.158000000000001,35.395,2,14,21,1,panel,0,0,0,0,Волга,1,10,walk
5585,nng,10801450,52.69,10.538,26.345,2,2,19,0,panel,0,0,0,0,Волга,1,10,walk
5586,nng,10841680,51.14,10.228000000000002,25.57,1,7,19,0,panel,0,0,0,0,Волга,1,10,walk
5587,nng,10760080,70.79,15.1,27.2,2,14,24,1,monolith,0,0,0,0,Волга,1,10,walk
5588,nng,10821600,45.09,19.0,15.5,1,19,19,0,monolith,0,0,0,0,Волга,1,10,walk
5589,nng,10849104,64.0,9.2,31.7,3,3,25,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5590,nng,10949000,40.7,8.14,20.35,1,3,9,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5591,nng,10990000,53.8,9.1,29.3,2,17,17,0,monolithBrick,0,1,0,0,Волга,1,10,walk
5592,nng,11009999,42.78,16.7,15.2,1,6,32,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5593,nng,11000000,62.2,14.0,30.9,2,5,18,1,monolithBrick,0,0,0,0,Волга,1,10,walk
5594,nng,11007500,59.0,11.8,29.5,2,2,24,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5595,nng,11045985,65.8,11.3,33.2,3,3,25,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5596,nng,11085200,74.9,14.980000000000002,37.45,2,2,18,0,monolithBrick,0,2,0,0,Волга,1,10,walk
5597,nng,11113500,71.7,19.6,34.7,2,12,24,1,monolith,0,0,0,0,Волга,1,10,walk
5598,nng,11150000,82.2,11.2,51.4,3,7,14,0,monolithBrick,0,1,0,0,Волга,0,0,NO
5599,nng,11113500,71.7,14.340000000000002,35.85,2,13,21,1,panel,0,0,0,0,Волга,1,10,walk
5602,nng,11147500,63.0,12.600000000000001,31.5,2,2,24,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5603,nng,11290000,47.4,21.0,17.3,1,2,24,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5604,nng,11291800,65.65,13.130000000000003,32.825,2,1,10,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5605,nng,11250000,72.0,13.0,40.0,2,9,17,1,monolith,0,1,0,0,Волга,1,10,walk
5606,nng,11213370,64.26,12.852000000000002,32.13,2,2,14,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5607,nng,11217360,72.84,14.568000000000001,36.42,2,12,21,1,panel,0,0,0,0,Волга,1,10,walk
5608,nng,11217360,72.84,16.3,25.9,2,12,24,1,monolith,0,0,0,0,Волга,1,10,walk
5609,nng,11234000,80.79,16.158,40.395,3,2,15,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5610,nng,11329000,44.6,8.92,22.3,1,1,9,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5611,nng,11329000,44.6,21.2,11.6,1,1,9,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5612,nng,11404000,80.45,16.09,40.225,3,5,15,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5613,nng,11300000,68.64,18.6,26.6,2,22,24,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5614,nng,11362000,46.0,9.200000000000001,23.0,1,6,6,0,monolithBrick,0,1,1,0,Волга,1,10,walk
5615,nng,11440660,61.18,16.7,27.8,2,11,24,1,monolith,0,0,0,0,Волга,1,10,walk
5616,nng,11500000,40.0,12.0,22.0,1,14,18,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5617,nng,11484250,64.7,12.940000000000001,32.35,1,5,6,0,monolithBrick,0,1,1,0,Волга,1,10,walk
5618,nng,11534000,76.62,15.324000000000002,38.31,3,1,15,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5619,nng,11564490,78.67,15.734000000000002,39.335,2,14,21,1,panel,0,0,0,0,Волга,1,10,walk
5620,nng,11564490,78.67,17.5,29.6,2,14,24,1,monolith,0,0,0,0,Волга,1,10,walk
5622,nng,11790000,84.49,19.3,42.2,3,1,17,0,monolithBrick,0,2,0,0,Волга,1,10,walk
5623,nng,11781900,47.7,9.540000000000001,23.85,1,6,6,0,monolithBrick,0,1,1,0,Волга,1,10,walk
5624,nng,11829972,41.3,8.26,20.65,1,13,21,1,monolith,0,1,0,0,Волга,1,10,walk
5625,nng,11805000,49.6,9.920000000000002,24.8,2,1,9,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5626,nng,11864000,79.3,15.86,39.65,3,5,15,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5627,nng,11917500,68.1,13.62,34.05,2,2,14,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5628,nng,11950000,72.59,14.5,38.8,3,4,24,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5629,nng,11990000,57.1,12.6,29.2,2,7,24,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5630,nng,11990000,61.5,13.6,33.3,2,4,24,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5632,nng,12002000,68.0,13.600000000000001,34.0,1,5,6,0,monolithBrick,0,1,1,0,Волга,1,10,walk
5633,nng,12223500,70.25,14.05,35.125,2,2,14,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5634,nng,12237680,67.24,13.448,33.62,2,2,19,0,panel,0,0,0,0,Волга,1,10,walk
5635,nng,12190000,46.2,17.1,17.3,1,23,24,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5636,nng,12237680,67.24,20.6,29.8,2,2,19,0,monolith,0,0,0,0,Волга,1,10,walk
5637,nng,12379500,97.7,12.6,50.3,3,17,17,1,monolithBrick,0,1,0,0,Волга,1,10,walk
5638,nng,12330000,68.5,13.700000000000001,62.4,2,2,25,1,monolith,0,1,0,0,Волга,1,10,walk
5639,nng,12294000,68.3,13.66,29.7,2,3,25,1,monolith,0,1,0,0,Волга,1,10,walk
5640,nng,12359160,62.42,12.484000000000002,31.21,2,4,19,0,panel,0,0,0,0,Волга,1,10,walk
5641,nng,12359160,62.42,20.0,24.9,2,4,19,0,monolith,0,0,0,0,Волга,1,10,walk
5642,nng,12381000,86.58,17.316,43.29,3,9,15,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5643,nng,12360000,61.8,12.36,30.9,2,21,23,1,monolithBrick,0,0,0,0,Волга,1,10,walk
5644,nng,12464000,65.6,13.12,27.2,2,2,25,1,monolith,0,1,0,0,Волга,1,10,walk
5645,nng,12485280,82.14,16.428,41.07,2,14,21,1,panel,0,0,0,0,Волга,1,10,walk
5646,nng,12414720,67.84,13.568000000000001,33.92,2,4,19,0,panel,0,0,0,0,Волга,1,10,walk
5647,nng,12439400,67.24,16.4,36.9,2,18,24,1,monolith,0,0,0,0,Волга,1,10,walk
5648,nng,12485280,82.14,18.8,35.8,2,14,24,1,monolith,0,0,0,0,Волга,1,10,walk
5649,nng,12414720,67.84,20.4,29.3,2,4,19,0,monolith,0,0,0,0,Волга,1,10,walk
5650,nng,12438124,46.0,9.200000000000001,23.0,1,16,21,1,monolith,0,1,0,0,Волга,1,10,walk
5651,nng,12408100,74.3,14.86,37.15,2,10,18,0,monolithBrick,0,2,0,0,Волга,1,10,walk
5652,nng,12563000,55.1,11.020000000000001,27.55,2,1,9,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5653,nng,12648000,51.0,10.200000000000001,25.5,1,1,9,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5654,nng,12551000,86.27,17.254,43.135,3,8,15,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5655,nng,12590000,74.0,16.6,33.2,2,1,24,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5656,nng,12648000,51.0,24.4,12.3,1,1,9,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5657,nng,12690000,70.5,14.100000000000001,31.9,2,3,25,1,monolith,0,1,0,0,Волга,1,10,walk
5659,nng,12720000,87.37,17.5,48.9,3,13,24,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5660,nng,12730745,75.1,11.5,38.3,3,3,25,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5661,nng,12690000,76.8,23.1,34.4,2,1,24,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5662,nng,12892450,62.89,12.578000000000001,31.445,1,9,25,1,monolith,0,1,0,0,Волга,1,10,walk
5663,nng,12770070,84.57,16.913999999999998,42.285,3,1,21,1,panel,0,0,0,0,Волга,1,10,walk
5664,nng,12894840,84.28,16.856,42.14,3,3,21,1,panel,0,0,0,0,Волга,1,10,walk
5665,nng,12871000,51.9,10.38,25.95,1,1,9,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5666,nng,12770070,84.57,22.3,41.2,3,1,24,1,monolith,0,0,0,0,Волга,1,10,walk
5667,nng,12871000,51.9,24.1,14.9,1,1,9,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5668,nng,12766000,98.2,19.64,49.1,3,2,15,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5669,nng,12933000,97.3,12.0,56.7,3,10,11,1,monolithBrick,0,1,0,0,Волга,1,10,walk
5670,nng,12990000,68.15,11.0,32.6,2,16,19,0,monolith,0,0,0,0,Волга,1,10,walk
5671,nng,12968500,70.1,14.02,63.5,2,4,25,1,monolith,0,1,0,0,Волга,1,10,walk
5672,nng,12990000,68.5,11.7,32.6,2,9,19,0,monolith,0,0,0,0,Волга,1,10,walk
5673,nng,12915000,57.4,11.48,28.7,2,1,9,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5674,nng,12915000,57.4,8.4,23.7,2,1,9,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5675,nng,12930000,84.87,19.2,42.3,3,17,17,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5676,nng,12916800,89.8,17.96,44.9,3,2,18,0,monolithBrick,0,2,0,0,Волга,1,10,walk
5677,nng,13121213,46.1,9.22,23.05,1,16,21,1,monolith,0,1,0,0,Волга,1,10,walk
5678,nng,13090000,68.0,18.5,30.5,2,17,17,1,monolithBrick,0,1,0,0,Волга,1,10,walk
5679,nng,13100000,71.8,11.5,34.0,2,2,17,1,monolithBrick,0,1,0,0,Волга,1,10,walk
5680,nng,13090000,68.0,10.3,36.2,2,17,17,1,monolithBrick,0,0,0,0,Волга,1,10,walk
5681,nng,13107500,74.0,14.8,37.0,2,13,20,0,monolithBrick,0,0,0,0,Волга,1,10,walk
5682,nng,13132800,45.6,9.120000000000001,22.8,1,3,5,0,monolithBrick,0,1,0,0,Волга,1,10,walk
5683,nng,13281300,49.19,9.838000000000001,24.595,1,2,6,0,brick,0,1,0,0,Волга,1,10,walk
5684,nng,13235063,46.5,9.3,23.25,1,16,21,1,monolith,0,1,0,0,Волга,1,10,walk
5686,nng,13206840,84.12,22.0,41.2,3,10,24,1,monolith,0,0,0,0,Волга,1,10,walk
5687,nng,13290800,89.2,17.84,44.6,3,3,18,0,monolithBrick,0,2,0,0,Волга,1,10,walk
5688,nng,13197600,61.1,16.7,26.1,2,8,9,1,monolithBrick,0,0,0,0,Волга,1,10,walk
